Component 1,CAS-RN 1,Component 2,CAS-RN 2,Liquid Fraction 1 (mol/mol),Temperature (°C),Liquid Fraction 2 (mol/mol),Pressure EXP (bar),SMILES 1,SMILES 2,Pressure PRED (bar),OriginalIndex,Fold,Replicate
co2,124-38-9,2-methoxyethanol,109-86-4,0.0081999999999999,45,0.9918,1.253,C(=O)=O,COCCO,2.1510773,730,2,2
co2,124-38-9,4-formylmorpholine,4394-85-8,0.0393,40,0.9607,3.34,C(=O)=O,C1COCCN1C=O,3.3544388,794,2,2
co2,124-38-9,THF,109-99-9,0.8809999999999999,40,0.1190000000000001,69.47,C(=O)=O,C1CCOC1,70.69547,250,2,2
co2,124-38-9,m-xylene,108-38-3,0.5124,40,0.4876,59.6,C(=O)=O,CC1=CC(=CC=C1)C,50.90339,191,2,2
co2,124-38-9,p-xylene,106-42-3,0.1091,60,0.8909,14.9,C(=O)=O,CC1=CC=C(C=C1)C,17.362263,229,2,2
co2,124-38-9,methanol,67-56-1,0.2087999999999999,25,0.7912,28.38,C(=O)=O,CO,26.280712,1029,2,2
co2,124-38-9,dimethyl-carbonate,616-38-6,0.1573,25,0.8427,8.768,C(=O)=O,COC(=O)OC,10.947355,310,2,2
co2,124-38-9,o-xylene,95-47-6,0.3878,40,0.6122,40.9,C(=O)=O,CC1=CC=CC=C1C,43.866287,209,2,2
co2,124-38-9,acetonitrile,75-05-8,0.2339999999999999,75,0.766,38.7,C(=O)=O,CC#N,40.07545,111,2,2
co2,124-38-9,sulfolane,126-33-0,0.0299688,40,0.9700312,3.249,C(=O)=O,C1CCS(=O)(=O)C1,3.6544285,1050,2,2
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.3787,40,0.6213,16.538,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,13.623632,979,2,2
co2,124-38-9,2-butanone,78-93-3,0.6029376200000001,40,0.3970623799999999,36.3,C(=O)=O,CCC(=O)C,50.10995,76,2,2
co2,124-38-9,dimethyl-acetamide,127-19-5,0.906,60,0.094,109.1,C(=O)=O,CC(=O)N(C)C,101.62877,358,2,2
co2,124-38-9,dimethyl-acetamide,127-19-5,0.807,40,0.1929999999999999,70.8,C(=O)=O,CC(=O)N(C)C,68.192505,343,2,2
co2,124-38-9,2-butanone,78-93-3,0.192,25,0.808,10.37,C(=O)=O,CCC(=O)C,13.4274025,66,2,2
co2,124-38-9,dimethyl-acetamide,127-19-5,0.807,60,0.1929999999999999,99.7,C(=O)=O,CC(=O)N(C)C,90.65611,356,2,2
co2,124-38-9,o-xylene,95-47-6,0.7631999999999999,40,0.2368000000000001,70.5,C(=O)=O,CC1=CC=CC=C1C,66.5376,213,2,2
co2,124-38-9,2-methoxyethanol,109-86-4,0.1685,45,0.8315,25.772,C(=O)=O,COCCO,24.923325,736,2,2
co2,124-38-9,propylene-carbonate,108-32-7,0.1131,25,0.8869,8.823,C(=O)=O,CC1COC(=O)O1,10.42695,1078,2,2
co2,124-38-9,diethyl-acetamide,685-91-6,0.365,40,0.635,31.6,C(=O)=O,CCN(CC)C(=O)C,26.859539,362,2,2
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.2623999999999999,40,0.7376,11.457,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,10.319103,977,2,2
co2,124-38-9,sulfolane,126-33-0,0.10337,40,0.89663,11.696,C(=O)=O,C1CCS(=O)(=O)C1,12.636721,1054,2,2
co2,124-38-9,phenol,108-95-2,0.0744,65,0.9256,20.6,C(=O)=O,C1=CC=C(C=C1)O,19.260944,5,2,2
co2,124-38-9,diethyl-succinate,123-25-1,0.0329,40,0.9671,2.544,C(=O)=O,CCOC(=O)CCC(=O)OCC,1.9098473,933,2,2
co2,124-38-9,dimethyl-carbonate,616-38-6,0.0911,45,0.9089,6.84,C(=O)=O,COC(=O)OC,8.2324295,324,2,2
co2,124-38-9,2-ethoxyethanol,110-80-5,0.1124,45,0.8876,13.764,C(=O)=O,CCOCCO,13.147131,769,2,2
co2,124-38-9,n-hexane,110-54-3,0.708,30,0.292,50.8,C(=O)=O,CCCCCC,51.689438,480,2,2
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.228,40,0.772,21.08,C(=O)=O,COCCOCCOCCO,16.080683,874,2,2
co2,124-38-9,p-xylene,106-42-3,0.7939,40,0.2060999999999999,69.3,C(=O)=O,CC1=CC=C(C=C1)C,68.34819,228,2,2
co2,124-38-9,THF,109-99-9,0.8452,60,0.1548,81.7,C(=O)=O,C1CCOC1,90.59718,267,2,2
co2,124-38-9,ethyl-acetate,141-78-6,0.7211,50,0.2789,59.6,C(=O)=O,CCOC(=O)C,67.40898,410,2,2
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.3779,40,0.6221,10.8,C(=O)=O,COCCOC,22.63601,683,2,2
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.385,60,0.615,41.43,C(=O)=O,COCCOCCOCCO,39.01249,888,2,2
co2,124-38-9,DMF,68-12-2,0.0962,21,0.9038,5.6,C(=O)=O,CN(C)C=O,8.386896,139,2,2
co2,124-38-9,1-4-dioxane,123-91-1,0.2294,30,0.7706,13.3,C(=O)=O,C1COCCO1,13.850927,841,2,2
co2,124-38-9,ethanol,64-17-5,0.5987,50,0.4013,85.8,C(=O)=O,CCO,88.399895,303,2,2
co2,124-38-9,gamma-butyrolactone,96-48-0,0.2789999999999999,20,0.7210000000000001,22.4,C(=O)=O,C1CC(=O)OC1,22.721786,801,2,2
co2,124-38-9,ethanol,64-17-5,0.7069,50,0.2931,89.5,C(=O)=O,CCO,93.002266,304,2,2
co2,124-38-9,sulfolane,126-33-0,0.1426478,40,0.8573522,16.441,C(=O)=O,C1CCS(=O)(=O)C1,18.057892,1056,2,2
co2,124-38-9,propanol,71-23-8,0.0492,20,0.9508,7.4,C(=O)=O,CCCO,7.164484,543,2,2
co2,124-38-9,diethyl-acetamide,685-91-6,0.926,60,0.074,113.7,C(=O)=O,CCN(CC)C(=O)C,100.894775,382,2,2
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.925,40,0.0749999999999999,83.5,C(=O)=O,CCN1CCCC1=O,75.48659,393,2,2
co2,124-38-9,2-ethoxyethanol,110-80-5,0.0508,35,0.9492,5.349,C(=O)=O,CCOCCO,5.314493,754,2,2
co2,124-38-9,n-hexane,110-54-3,0.503,40,0.497,43.5,C(=O)=O,CCCCCC,50.619537,488,2,2
co2,124-38-9,benzene,71-43-2,0.908,20,0.092,49.8,C(=O)=O,C1=CC=CC=C1,54.4557,447,2,2
co2,124-38-9,diethyl-succinate,123-25-1,0.448598438,26,0.551401562,27.334,C(=O)=O,CCOC(=O)CCC(=O)OCC,24.95909,926,2,2
co2,124-38-9,ethyl-acetate,141-78-6,0.7726000000000001,60,0.2273999999999999,76.0,C(=O)=O,CCOC(=O)C,83.15825,417,2,2
co2,124-38-9,2-butanol,78-92-2,0.5152,45,0.4848,66.9,C(=O)=O,CCC(C)O,69.18208,643,2,2
co2,124-38-9,acetone,67-64-1,0.275,25,0.725,15.2,C(=O)=O,CC(=O)C,21.702534,43,2,2
co2,124-38-9,2-methoxyethanol,109-86-4,0.2843,35,0.7157,35.236,C(=O)=O,COCCO,35.205654,725,2,2
co2,124-38-9,cyclohexane,110-82-7,0.451,20,0.5489999999999999,39.0,C(=O)=O,C1CCCCC1,35.511654,14,2,2
co2,124-38-9,p-xylene,106-42-3,0.8377,60,0.1623,94.7,C(=O)=O,CC1=CC=C(C=C1)C,94.38684,237,2,2
co2,124-38-9,m-xylene,108-38-3,0.3122,40,0.6878,39.0,C(=O)=O,CC1=CC(=CC=C1)C,37.449192,189,2,2
co2,124-38-9,1-hexanol,111-27-3,0.8212999999999999,40,0.1787,96.0,C(=O)=O,CCCCCCO,76.69403,662,2,2
co2,124-38-9,cyclohexane,110-82-7,0.916,30,0.084,63.0,C(=O)=O,C1CCCCC1,63.400948,29,2,2
co2,124-38-9,ethanol,64-17-5,0.9121,50,0.0879,92.0,C(=O)=O,CCO,95.35556,306,2,2
co2,124-38-9,7-(2-methoxyethoxy)-2-5-9-12-tetraoxatridecane,14002-61-0,0.0576,45,0.9424,2.58277,C(=O)=O,C(OCC(OCCOC)COCCOC)COC,2.4701462,895,2,2
co2,124-38-9,acetonitrile,75-05-8,0.784,75,0.2159999999999999,112.0,C(=O)=O,CC#N,113.15059,119,2,2
co2,124-38-9,1-hexanol,111-27-3,0.5549000000000001,30,0.4450999999999999,61.2,C(=O)=O,CCCCCCO,57.95789,654,2,2
co2,124-38-9,acetonitrile,75-05-8,0.184,35,0.8160000000000001,17.4,C(=O)=O,CC#N,18.418163,86,2,2
co2,124-38-9,toluene,108-88-3,0.8079999999999999,35,0.192,63.9,C(=O)=O,CC1=CC=CC=C1,64.2829,511,2,2
co2,124-38-9,2-methoxyethanol,109-86-4,0.2339,45,0.7661,35.783,C(=O)=O,COCCO,34.17529,738,2,2
co2,124-38-9,sulfolane,126-33-0,0.0647664,40,0.9352336,7.329,C(=O)=O,C1CCS(=O)(=O)C1,7.332432,1052,2,2
co2,124-38-9,sulfolane,126-33-0,0.1092108,50,0.8907892,17.28,C(=O)=O,C1CCS(=O)(=O)C1,15.48558,1061,2,2
co2,124-38-9,toluene,108-88-3,0.903,30,0.0969999999999999,62.9,C(=O)=O,CC1=CC=CC=C1,62.92578,507,2,2
co2,124-38-9,dimethyl-acetamide,127-19-5,0.624,40,0.376,57.0,C(=O)=O,CC(=O)N(C)C,55.477024,341,2,2
co2,124-38-9,NMP,872-50-4,0.364,15,0.636,19.8,C(=O)=O,CN1CCCC1=O,19.541761,1001,2,2
co2,124-38-9,chloroform,67-66-3,0.9508,30,0.0492,66.7,C(=O)=O,C(Cl)(Cl)Cl,64.56979,169,2,2
co2,124-38-9,ethanol,64-17-5,0.2417,20,0.7583,28.7,C(=O)=O,CCO,28.926723,274,2,2
co2,124-38-9,cyclohexane,110-82-7,0.855,40,0.145,73.1,C(=O)=O,C1CCCCC1,72.87198,37,2,2
co2,124-38-9,diethyl-acetamide,685-91-6,0.4579999999999999,60,0.542,52.5,C(=O)=O,CCN(CC)C(=O)C,46.67681,376,2,2
co2,124-38-9,dimethyl-carbonate,616-38-6,0.6701,25,0.3298999999999999,44.587,C(=O)=O,COC(=O)OC,43.597332,317,2,2
co2,124-38-9,ethanol,64-17-5,0.192,25,0.808,27.9,C(=O)=O,CCO,26.138674,279,2,2
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.98,40,0.02,83.7,C(=O)=O,CCN1CCCC1=O,79.612595,395,2,2
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.9833,60,0.0167,99.0,C(=O)=O,COCCOC,105.55684,706,2,2
co2,124-38-9,THF,109-99-9,0.921,40,0.079,74.03,C(=O)=O,C1CCOC1,74.3258,251,2,2
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.8452,40,0.1548,50.7,C(=O)=O,COCCOC,63.724815,687,2,2
co2,124-38-9,2-methoxyethanol,109-86-4,0.3003,45,0.6997,45.937,C(=O)=O,COCCO,43.54883,740,2,2
co2,124-38-9,NMP,872-50-4,0.1712,40,0.8288,15.97,C(=O)=O,CN1CCCC1=O,15.161837,1016,2,2
co2,124-38-9,n-butanol,71-36-3,0.424,40,0.5760000000000001,64.1,C(=O)=O,CCCCO,63.639336,600,2,2
co2,124-38-9,1-4-dioxane,123-91-1,0.5395,40,0.4605,39.3,C(=O)=O,C1COCCO1,39.114025,862,2,2
co2,124-38-9,dimethyl-carbonate,616-38-6,0.882,35,0.118,64.2,C(=O)=O,COC(=O)OC,67.21488,319,2,2
co2,124-38-9,propylene-carbonate,108-32-7,0.0392,25,0.9608,2.735,C(=O)=O,CC1COC(=O)O1,2.7616177,1075,2,2
co2,124-38-9,diethyl-acetamide,685-91-6,0.742,60,0.258,87.5,C(=O)=O,CCN(CC)C(=O)C,77.07761,378,2,2
co2,124-38-9,NMP,872-50-4,0.12,15,0.88,6.2,C(=O)=O,CN1CCCC1=O,7.344301,995,2,2
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.441,60,0.5589999999999999,49.53,C(=O)=O,COCCOCCOCCO,45.334953,889,2,2
co2,124-38-9,acetone,67-64-1,0.41,30,0.5900000000000001,23.2,C(=O)=O,CC(=O)C,33.809887,52,2,2
co2,124-38-9,1-4-dioxane,123-91-1,0.296,25,0.704,16.1,C(=O)=O,C1COCCO1,15.950401,828,2,2
co2,124-38-9,dimethyl-acetamide,127-19-5,0.873,40,0.127,73.2,C(=O)=O,CC(=O)N(C)C,73.200294,344,2,2
co2,124-38-9,dimethyl-carbonate,616-38-6,0.0519,25,0.9481,2.799,C(=O)=O,COC(=O)OC,3.486477,308,2,2
co2,124-38-9,diethyl-acetamide,685-91-6,0.4579999999999999,40,0.542,41.0,C(=O)=O,CCN(CC)C(=O)C,33.3782,363,2,2
co2,124-38-9,ethyl-acetate,141-78-6,0.6936,60,0.3064,64.7,C(=O)=O,CCOC(=O)C,74.42401,416,2,2
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.239,60,0.761,22.4,C(=O)=O,CCN1CCCC1=O,24.097939,396,2,2
co2,124-38-9,2-ethoxyethanol,110-80-5,0.3797999999999999,45,0.6202000000000001,46.508,C(=O)=O,CCOCCO,46.6077,777,2,2
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.8978,40,0.1021999999999999,60.2,C(=O)=O,COCCOC,69.98975,688,2,2
co2,124-38-9,cyclohexane,110-82-7,0.451,40,0.5489999999999999,52.1,C(=O)=O,C1CCCCC1,51.52478,33,2,2
co2,124-38-9,2-butanol,78-92-2,0.4269,25,0.5730999999999999,46.8,C(=O)=O,CCC(C)O,44.395947,615,2,2
co2,124-38-9,benzene,71-43-2,0.71,35,0.29,57.3,C(=O)=O,C1=CC=CC=C1,61.46532,460,2,2
co2,124-38-9,gamma-butyrolactone,96-48-0,0.485,40,0.515,59.3,C(=O)=O,C1CC(=O)OC1,56.409386,822,2,2
co2,124-38-9,2-ethoxyethanol,110-80-5,0.3923,35,0.6077,41.335,C(=O)=O,CCOCCO,40.46238,763,2,2
co2,124-38-9,DMSO,67-68-5,0.0666,25,0.9334,10.3,C(=O)=O,CS(=O)C,8.166544,121,2,2
co2,124-38-9,propylene-carbonate,108-32-7,0.284,0,0.716,14.996,C(=O)=O,CC1COC(=O)O1,17.563503,1067,2,2
co2,124-38-9,acetonitrile,75-05-8,0.58,55,0.42,75.6,C(=O)=O,CC#N,75.655426,102,2,2
co2,124-38-9,n-butanol,71-36-3,0.2969,30,0.7031000000000001,42.5,C(=O)=O,CCCCO,42.062344,579,2,2
co2,124-38-9,n-heptane,142-82-5,0.802,25,0.1979999999999999,52.8,C(=O)=O,CCCCCCC,52.28645,526,2,2
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.1,40,0.9,7.83,C(=O)=O,COCCOCCOCCO,7.124199,872,2,2
co2,124-38-9,propylene-carbonate,108-32-7,0.0233,40,0.9767,2.16,C(=O)=O,CC1COC(=O)O1,2.1969051,1082,2,2
co2,124-38-9,chloroform,67-66-3,0.8906999999999999,40,0.1093,75.25,C(=O)=O,C(Cl)(Cl)Cl,72.141815,177,2,2
co2,124-38-9,n-heptane,142-82-5,0.503,25,0.497,37.9,C(=O)=O,CCCCCCC,38.08143,523,2,2
co2,124-38-9,diethyl-acetamide,685-91-6,0.8640000000000001,60,0.1359999999999999,106.0,C(=O)=O,CCN(CC)C(=O)C,92.787506,380,2,2
co2,124-38-9,propylene-carbonate,108-32-7,0.643,0,0.357,30.803,C(=O)=O,CC1COC(=O)O1,31.000843,1074,2,2
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.5617,40,0.4383,24.527,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,22.953094,982,2,2
co2,124-38-9,DMSO,67-68-5,0.4775,25,0.5225,50.1,C(=O)=O,CS(=O)C,37.77272,125,2,2
co2,124-38-9,1-pentanol,71-41-0,0.0668,30,0.9332,10.0,C(=O)=O,CCCCCO,10.395643,674,2,2
co2,124-38-9,NMP,872-50-4,0.174,0,0.8260000000000001,6.6,C(=O)=O,CN1CCCC1=O,7.6174717,989,2,2
co2,124-38-9,2-butanone,78-93-3,0.094,25,0.906,4.8,C(=O)=O,CCC(=O)C,7.576027,64,2,2
co2,124-38-9,DMSO,67-68-5,0.3282,25,0.6718,40.2,C(=O)=O,CS(=O)C,29.747435,124,2,2
co2,124-38-9,PEG-siloxane-1,27306-78-1,0.489,40,0.511,15.95,C(=O)=O,[Si](C)(C)(C)O[Si](C)(O[Si](C)(C)C)CCCOCCOCCOCCOC,19.798073,913,2,2
co2,124-38-9,acetone,67-64-1,0.8959999999999999,25,0.104,54.7,C(=O)=O,CC(=O)C,57.36354,51,2,2
co2,124-38-9,cyclohexane,110-82-7,0.945,20,0.055,52.4,C(=O)=O,C1CCCCC1,55.926445,20,2,2
co2,124-38-9,1-hexanol,111-27-3,0.7762,40,0.2238,93.5,C(=O)=O,CCCCCCO,75.319336,661,2,2
co2,124-38-9,THF,109-99-9,0.4411,60,0.5589,44.1,C(=O)=O,C1CCOC1,48.51729,258,2,2
co2,124-38-9,DMF,68-12-2,0.4,40,0.6,40.1,C(=O)=O,CN(C)C=O,44.271545,151,2,2
co2,124-38-9,diethyl-succinate,123-25-1,0.0587,40,0.9413,4.539,C(=O)=O,CCOC(=O)CCC(=O)OCC,4.072241,934,2,2
co2,124-38-9,methanol,67-56-1,0.0662,25,0.9338,10.91,C(=O)=O,CO,8.99032,1026,2,2
co2,124-38-9,n-butanol,71-36-3,0.0882,40,0.9118,14.5,C(=O)=O,CCCCO,15.674505,590,2,2
co2,124-38-9,2-butanol,78-92-2,0.8183,35,0.1816999999999999,71.1,C(=O)=O,CCC(C)O,69.5505,635,2,2
co2,124-38-9,NMP,872-50-4,0.176,15,0.824,9.8,C(=O)=O,CN1CCCC1=O,10.1982,999,2,2
co2,124-38-9,4-formylmorpholine,4394-85-8,0.145,25,0.855,11.2,C(=O)=O,C1COCCN1C=O,10.080038,782,2,2
co2,124-38-9,diethyl-acetamide,685-91-6,0.991,40,0.009,82.2,C(=O)=O,CCN(CC)C(=O)C,80.24863,372,2,2
co2,124-38-9,benzene,71-43-2,0.51,25,0.49,38.3,C(=O)=O,C1=CC=CC=C1,43.49143,448,2,2
co2,124-38-9,gamma-butyrolactone,96-48-0,0.6990000000000001,40,0.3009999999999999,82.0,C(=O)=O,C1CC(=O)OC1,71.10838,824,2,2
co2,124-38-9,1-4-dioxane,123-91-1,0.705,25,0.295,40.2,C(=O)=O,C1COCCO1,41.263023,832,2,2
co2,124-38-9,n-heptane,142-82-5,0.503,40,0.497,45.7,C(=O)=O,CCCCCCC,50.544094,538,2,2
co2,124-38-9,diethyl-acetamide,685-91-6,0.264,60,0.736,27.2,C(=O)=O,CCN(CC)C(=O)C,26.975168,374,2,2
co2,124-38-9,diethyl-succinate,123-25-1,0.1186999999999999,26,0.8813,7.233,C(=O)=O,CCOC(=O)CCC(=O)OCC,7.21574,920,2,2
co2,124-38-9,2-methoxyethanol,109-86-4,0.066,25,0.934,6.339,C(=O)=O,COCCO,6.3371563,708,2,2
co2,124-38-9,n-heptane,142-82-5,0.503,30,0.497,41.1,C(=O)=O,CCCCCCC,42.03055,528,2,2
co2,124-38-9,ethanol,64-17-5,0.5870000000000001,25,0.4129999999999999,54.9,C(=O)=O,CCO,55.266724,283,2,2
co2,124-38-9,NMP,872-50-4,0.141,0,0.859,5.4,C(=O)=O,CN1CCCC1=O,6.533392,987,2,2
co2,124-38-9,7-(2-methoxyethoxy)-2-5-9-12-tetraoxatridecane,14002-61-0,0.0621,30,0.9379,2.16734,C(=O)=O,C(OCC(OCCOC)COCCOC)COC,2.3938656,892,2,2
co2,124-38-9,benzene,71-43-2,0.8029999999999999,40,0.197,68.2,C(=O)=O,C1=CC=CC=C1,72.18817,466,2,2
co2,124-38-9,toluene,108-88-3,0.502,20,0.498,36.8,C(=O)=O,CC1=CC=CC=C1,35.7491,493,2,2
co2,124-38-9,propylene-carbonate,108-32-7,0.0745,40,0.9255,7.22,C(=O)=O,CC1COC(=O)O1,7.6669292,1087,2,2
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.128,60,0.872,11.55,C(=O)=O,COCCOCCOCCO,11.274448,884,2,2
co2,124-38-9,acetonitrile,75-05-8,0.47,75,0.53,74.1,C(=O)=O,CC#N,77.183174,114,2,2
co2,124-38-9,DMSO,67-68-5,0.3937,45,0.6063000000000001,70.4,C(=O)=O,CS(=O)C,48.587154,136,2,2
co2,124-38-9,DMSO,67-68-5,0.1632999999999999,35,0.8367,30.0,C(=O)=O,CS(=O)C,20.416645,128,2,2
co2,124-38-9,4-formylmorpholine,4394-85-8,0.8540000000000001,25,0.1459999999999999,62.16,C(=O)=O,C1COCCN1C=O,53.798874,786,2,2
co2,124-38-9,NMP,872-50-4,0.4529999999999999,0,0.547,17.6,C(=O)=O,CN1CCCC1=O,16.713394,993,2,2
co2,124-38-9,ethyl-acetate,141-78-6,0.4916,60,0.5084,40.5,C(=O)=O,CCOC(=O)C,53.3205,415,2,2
co2,124-38-9,THF,109-99-9,0.8743000000000001,60,0.1256999999999999,85.5,C(=O)=O,C1CCOC1,94.70868,269,2,2
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.3283,40,0.6717,14.935,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,12.167267,978,2,2
co2,124-38-9,sulfolane,126-33-0,0.419,25,0.581,42.6,C(=O)=O,C1CCS(=O)(=O)C1,43.637566,1045,2,2
co2,124-38-9,phenol,108-95-2,0.0797,55,0.9203,20.3,C(=O)=O,C1=CC=C(C=C1)O,18.45586,1,2,2
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.643,40,0.357,59.8,C(=O)=O,CCN1CCCC1=O,51.086666,389,2,2
co2,124-38-9,2-butanone,78-93-3,0.313,25,0.687,17.99,C(=O)=O,CCC(=O)C,20.266308,68,2,2
co2,124-38-9,2-ethoxyethanol,110-80-5,0.3254999999999999,25,0.6745000000000001,27.269,C(=O)=O,CCOCCO,27.279491,749,2,2
co2,124-38-9,gamma-butyrolactone,96-48-0,0.318,30,0.6819999999999999,31.7,C(=O)=O,C1CC(=O)OC1,31.991606,811,2,2
co2,124-38-9,propanol,71-23-8,0.0817,30,0.9183,14.1,C(=O)=O,CCCO,12.965364,552,2,2
co2,124-38-9,n-hexane,110-54-3,0.91,35,0.0899999999999999,66.5,C(=O)=O,CCCCCC,69.01258,487,2,2
co2,124-38-9,dimethyl-ether,115-10-6,0.163,30,0.837,13.1,C(=O)=O,COC,11.199694,430,2,2
co2,124-38-9,o-xylene,95-47-6,0.6583,40,0.3417,67.1,C(=O)=O,CC1=CC=CC=C1C,60.875053,212,2,2
co2,124-38-9,methanol,67-56-1,0.9204,0,0.0795999999999999,33.45,C(=O)=O,CO,37.628498,1024,2,2
co2,124-38-9,diethyl-succinate,123-25-1,0.0655999999999999,40,0.9344,5.074,C(=O)=O,CCOC(=O)CCC(=O)OCC,4.6145782,935,2,2
co2,124-38-9,m-xylene,108-38-3,0.0934,60,0.9066,12.0,C(=O)=O,CC1=CC(=CC=C1)C,14.660049,194,2,2
co2,124-38-9,DMF,68-12-2,0.892,50,0.1079999999999999,103.6,C(=O)=O,CN(C)C=O,89.64859,162,2,2
co2,124-38-9,NMP,872-50-4,0.3311641,25,0.6688358999999999,24.6,C(=O)=O,CN1CCCC1=O,21.84344,1007,2,2
co2,124-38-9,ethanol,64-17-5,0.9121,30,0.0879,65.8,C(=O)=O,CCO,67.01126,296,2,2
co2,124-38-9,1-4-dioxane,123-91-1,0.8051999999999999,30,0.1948,53.6,C(=O)=O,C1COCCO1,52.25181,851,2,2
co2,124-38-9,n-butanol,71-36-3,0.2004,40,0.7996,32.5,C(=O)=O,CCCCO,34.40506,592,2,2
co2,124-38-9,n-butanol,71-36-3,0.5496,30,0.4504,61.2,C(=O)=O,CCCCO,61.24267,582,2,2
co2,124-38-9,n-butanol,71-36-3,0.2867,40,0.7133,45.8,C(=O)=O,CCCCO,46.496414,594,2,2
co2,124-38-9,dimethyl-ether,115-10-6,0.04,30,0.96,8.27,C(=O)=O,COC,4.352499,429,2,2
co2,124-38-9,1-4-dioxane,123-91-1,0.7835,30,0.2165,51.3,C(=O)=O,C1COCCO1,50.410847,850,2,2
co2,124-38-9,4-formylmorpholine,4394-85-8,0.72,25,0.28,59.06,C(=O)=O,C1COCCN1C=O,44.815983,784,2,2
co2,124-38-9,n-heptane,142-82-5,0.7070000000000001,20,0.2929999999999999,45.3,C(=O)=O,CCCCCCC,44.09961,520,2,2
co2,124-38-9,toluene,108-88-3,0.601,25,0.399,45.3,C(=O)=O,CC1=CC=CC=C1,44.394108,499,2,2
co2,124-38-9,n-hexane,110-54-3,0.61,20,0.39,38.4,C(=O)=O,CCCCCC,39.93625,469,2,2
co2,124-38-9,benzene,71-43-2,0.8029999999999999,25,0.197,51.4,C(=O)=O,C1=CC=CC=C1,54.346504,451,2,2
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.0862,40,0.9138,3.766,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,4.2540436,973,2,2
co2,124-38-9,n-butanol,71-36-3,0.4927,20,0.5073,49.5,C(=O)=O,CCCCO,47.374397,572,2,2
co2,124-38-9,diethyl-succinate,123-25-1,0.7376999999999999,40,0.2623000000000001,58.058,C(=O)=O,CCOC(=O)CCC(=O)OCC,56.789085,949,2,2
co2,124-38-9,2-methoxyethanol,109-86-4,0.2044,45,0.7956,31.264,C(=O)=O,COCCO,30.206436,737,2,2
co2,124-38-9,cyclohexane,110-82-7,0.855,30,0.145,60.7,C(=O)=O,C1CCCCC1,60.598618,27,2,2
co2,124-38-9,methanol,67-56-1,0.6579999999999999,25,0.3420000000000001,55.47,C(=O)=O,CO,54.190094,1034,2,2
co2,124-38-9,propanol,71-23-8,0.4181,20,0.5819,45.2,C(=O)=O,CCCO,44.907116,547,2,2
co2,124-38-9,DMSO,67-68-5,0.2311,25,0.7689,30.1,C(=O)=O,CS(=O)C,22.268816,123,2,2
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.239,40,0.761,17.2,C(=O)=O,CCN1CCCC1=O,18.256617,384,2,2
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.318,60,0.6819999999999999,32.02,C(=O)=O,COCCOCCOCCO,31.04042,887,2,2
co2,124-38-9,NMP,872-50-4,0.2159,40,0.7841,20.31,C(=O)=O,CN1CCCC1=O,18.81657,1018,2,2
co2,124-38-9,n-hexane,110-54-3,0.708,40,0.292,58.9,C(=O)=O,CCCCCC,61.980244,490,2,2
co2,124-38-9,2-methoxyethanol,109-86-4,0.237,25,0.763,22.632,C(=O)=O,COCCO,24.558136,712,2,2
co2,124-38-9,m-xylene,108-38-3,0.6015,40,0.3984999999999999,70.1,C(=O)=O,CC1=CC(=CC=C1)C,57.36474,192,2,2
co2,124-38-9,propylene-carbonate,108-32-7,0.0641,40,0.9359,6.16,C(=O)=O,CC1COC(=O)O1,6.429943,1086,2,2
co2,124-38-9,m-xylene,108-38-3,0.5061,60,0.4939,80.0,C(=O)=O,CC1=CC(=CC=C1)C,66.93556,203,2,2
