Component 1,CAS-RN 1,Component 2,CAS-RN 2,Liquid Fraction 1 (mol/mol),Temperature (°C),Liquid Fraction 2 (mol/mol),Pressure COSMO (bar),SMILES 1,SMILES 2
co2,124-38-9,dimethylmaleate,624-48-6,0.3,50,0.7,30.42886236166,C(=O)=O,COC(=O)C=CC(=O)OC
co2,124-38-9,dimethylmaleate,624-48-6,0.4,50,0.6,41.26509715957,C(=O)=O,COC(=O)C=CC(=O)OC
co2,124-38-9,dimethylmaleate,624-48-6,0.5,50,0.5,52.40199986708,C(=O)=O,COC(=O)C=CC(=O)OC
co2,124-38-9,dimethylmaleate,624-48-6,0.6,50,0.4,63.77045076619,C(=O)=O,COC(=O)C=CC(=O)OC
co2,124-38-9,dimethylmaleate,624-48-6,0.7,50,0.3,75.25880705553,C(=O)=O,COC(=O)C=CC(=O)OC
co2,124-38-9,dimethylmaleate,624-48-6,0.8,50,0.2,86.69804455181,C(=O)=O,COC(=O)C=CC(=O)OC
co2,124-38-9,dimethylmaleate,624-48-6,0.9,50,0.1,97.83865785605,C(=O)=O,COC(=O)C=CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.1,0,0.9,3.30381863297,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.2,0,0.8,6.70933361726,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.3,0,0.7,10.20406549015,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.4,0,0.6,13.76832684699,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.5,0,0.5,17.37441055194,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.6,0,0.4,20.98681036725,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.7,0,0.3,24.56603444863,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.8,0,0.2,28.07565906119,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.9,0,0.1,31.48810326316,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.1,25,0.9,6.09328938673,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.2,25,0.8,12.3610140569,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.3,25,0.7,18.78300287314,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.4,25,0.6,25.32720993972,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.5,25,0.5,31.94930359514,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.6,25,0.4,38.59341552427,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.7,25,0.3,45.19850015898,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.8,25,0.2,51.70847389222,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.9,25,0.1,58.07472985681,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.1,50,0.9,10.22918090092,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.2,50,0.8,20.74012145854,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.3,50,0.7,31.50630292489,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.4,50,0.6,42.481224103,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.5,50,0.5,53.60076655443,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.6,50,0.4,64.78442947214,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.7,50,0.3,75.9443457838,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.8,50,0.2,86.99733448654,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylmalonate,108-59-8,0.9,50,0.1,97.85651315518,C(=O)=O,COC(=O)CC(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.1,0,0.9,2.72548083415,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.2,0,0.8,5.61046202546,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.3,0,0.7,8.67357490605,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.4,0,0.6,11.93427472202,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.5,0,0.5,15.41048842387,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.6,0,0.4,19.11320146368,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.7,0,0.3,23.03198704074,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.8,0,0.2,27.10668812894,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.9,0,0.1,31.16010136426,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.1,25,0.9,5.02984442037,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.2,25,0.8,10.34942743126,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.3,25,0.7,15.99276512313,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.4,25,0.6,21.99579793987,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.5,25,0.5,28.39256730543,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.6,25,0.4,35.20616587943,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.7,25,0.3,42.42400648466,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.8,25,0.2,49.94787024706,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.9,25,0.1,57.46983742643999,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.1,50,0.9,8.4616011158,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.2,50,0.8,17.40748977618,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.3,50,0.7,26.89532650685,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.4,50,0.6,36.98675438199,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.5,50,0.5,47.7417280121,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.6,50,0.4,59.2044999176,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.7,50,0.3,71.36439194869999,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.8,50,0.2,84.07387620215,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylphthalate,131-11-3,0.9,50,0.1,96.83716461665,C(=O)=O,COC(=O)C1=CC=CC=C1C(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.1,0,0.9,2.87912536288,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.2,0,0.8,5.91014599092,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.3,0,0.7,9.10045122116,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.4,0,0.6,12.45361926718,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.5,0,0.5,15.96692351797,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.6,0,0.4,19.62862580137,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.7,0,0.3,23.4149496616,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.8,0,0.2,27.28523784008,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.9,0,0.1,31.16131793099,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.1,25,0.9,5.37377907881,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.2,25,0.8,11.01214166533,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.3,25,0.7,16.9274213481,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.4,25,0.6,23.12504342853,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.5,25,0.5,29.60015004091,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.6,25,0.4,36.33356994782,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.7,25,0.3,43.28738915469,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.8,25,0.2,50.39683762997,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.9,25,0.1,57.53137814004,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.1,50,0.9,9.1121010604,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.2,50,0.8,18.65140155832,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.3,50,0.7,28.63996816693,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.4,50,0.6,39.08726180788,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.5,50,0.5,49.98746557905,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.6,50,0.4,61.31364419979,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.7,50,0.3,73.0110133491,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.8,50,0.2,84.98268002085001,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsuccinate,106-65-0,0.9,50,0.1,97.01981146633,C(=O)=O,COC(=O)CCC(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.1,0,0.9,4.35431016855,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.2,0,0.8,8.605223093340001,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.3,0,0.7,12.71509886909,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.4,0,0.6,16.64073377835,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.5,0,0.5,20.3341511655,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.6,0,0.4,23.74513407254,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.7,0,0.3,26.82949005099,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.8,0,0.2,29.57195097863,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.9,0,0.1,32.06392558921,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.1,25,0.9,7.72395299699,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.2,25,0.8,15.31016080535,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.3,25,0.7,22.70079121743,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.4,25,0.6,29.82789993335,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.5,25,0.5,36.6139825602,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.6,25,0.4,42.97463499674,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.7,25,0.3,48.82986053177,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.8,25,0.2,54.13852829057,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.9,25,0.1,59.02287363351,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.1,50,0.9,12.57073295083,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.2,50,0.8,24.98877507776,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.3,50,0.7,37.17283355831,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.4,50,0.6,49.02393032729999,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.5,50,0.5,60.42592264930001,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.6,50,0.4,71.24728965551999,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.7,50,0.3,81.35475863409,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.8,50,0.2,90.66035518054,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethylsulfate,77-78-1,0.9,50,0.1,99.30398579079,C(=O)=O,COS(=O)(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.1,0,0.9,2.3233052416,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.2,0,0.8,4.834117347229999,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.3,0,0.7,7.56503859587,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.4,0,0.6,10.55515890707,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.5,0,0.5,13.8497847222,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.6,0,0.4,17.49693592638,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.7,0,0.3,21.53600584251,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.8,0,0.2,25.96184741794,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.9,0,0.1,30.61888635149,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.1,25,0.9,4.40608292553,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.2,25,0.8,9.14684574078,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.3,25,0.7,14.27773093525,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.4,25,0.6,19.86450142538,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.5,25,0.5,25.98249828834,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.6,25,0.4,32.71034527435,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.7,25,0.3,40.11062183699,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.8,25,0.2,48.169775446,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.9,25,0.1,56.62084156049,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.1,50,0.9,7.57271056752,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.2,50,0.8,15.69440832728,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.3,50,0.7,24.45318934302,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.4,50,0.6,33.95242365526,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.5,50,0.5,44.30966922306,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.6,50,0.4,55.64648467318,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.7,50,0.3,68.05797177638999,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.8,50,0.2,81.51879233188001,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimethyl_adipate,627-93-0,0.9,50,0.1,95.60425639229,C(=O)=O,COC(=O)CCCCC(=O)OC
co2,124-38-9,dimetol,13254-34-7,0.1,0,0.9,2.7957180699,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.2,0,0.8,5.78365067664,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.3,0,0.7,8.985341769320002,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.4,0,0.6,12.42148473784,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.5,0,0.5,16.10696621327,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.6,0,0.4,20.03915691306,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.7,0,0.3,24.16997141265,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.8,0,0.2,28.33849951004,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.9,0,0.1,32.11685321992,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.1,25,0.9,5.1658140995,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.2,25,0.8,10.66728882091,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.3,25,0.7,16.5414545415,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.4,25,0.6,22.82403684294,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.5,25,0.5,29.54161191417,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.6,25,0.4,36.69269834712,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.7,25,0.3,44.20264968437,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.8,25,0.2,51.81534801217,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.9,25,0.1,58.85040738373,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.1,50,0.9,8.67362998049,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.2,50,0.8,17.8893262499,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.3,50,0.7,27.70804824577,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.4,50,0.6,38.188732841,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.5,50,0.5,49.37797723777,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.6,50,0.4,61.2823714896,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.7,50,0.3,73.80207923755,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.8,50,0.2,86.57108658387999,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dimetol,13254-34-7,0.9,50,0.1,98.60305095027,C(=O)=O,CC(C)CCCC(C)(C)O
co2,124-38-9,dipentene,138-86-3,0.1,0,0.9,2.44550843249,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.2,0,0.8,5.06829195333,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.3,0,0.7,7.89636508339,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.4,0,0.6,10.96237535363,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.5,0,0.5,14.30347950608,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.6,0,0.4,17.9582239202,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.7,0,0.3,21.95552301213,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.8,0,0.2,26.28058179723,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.9,0,0.1,30.7731098913,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.1,25,0.9,4.59184712542,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.2,25,0.8,9.50133491956,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.3,25,0.7,14.7786626269,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.4,25,0.6,20.4802815588,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.5,25,0.5,26.6698953673,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.6,25,0.4,33.41273394312,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.7,25,0.3,40.75605113493,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.8,25,0.2,48.66977940862,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.9,25,0.1,56.87058631658,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.1,50,0.9,7.85005549201,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.2,50,0.8,16.21898015334,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.3,50,0.7,25.19325889138,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.4,50,0.6,34.86308226468,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.5,50,0.5,45.32951039019,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.6,50,0.4,56.69490006302,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.7,50,0.3,69.03120122892001,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.8,50,0.2,82.28466621654,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,dipentene,138-86-3,0.9,50,0.1,95.99484009234,C(=O)=O,CC1=CCC(CC1)C(=C)C
co2,124-38-9,diofenolan,63837-33-2,0.1,0,0.9,2.25148978805,C(=O)=O,CCC1OCC(O1)COC2=CC=C(C=C2)OC3=CC=CC=C3
co2,124-38-9,diofenolan,63837-33-2,0.2,0,0.8,4.671959122690001,C(=O)=O,CCC1OCC(O1)COC2=CC=C(C=C2)OC3=CC=CC=C3
co2,124-38-9,diofenolan,63837-33-2,0.3,0,0.7,7.293277975220001,C(=O)=O,CCC1OCC(O1)COC2=CC=C(C=C2)OC3=CC=CC=C3
co2,124-38-9,diofenolan,63837-33-2,0.4,0,0.6,10.15634952539,C(=O)=O,CCC1OCC(O1)COC2=CC=C(C=C2)OC3=CC=CC=C3
co2,124-38-9,diofenolan,63837-33-2,0.5,0,0.5,13.31400973903,C(=O)=O,CCC1OCC(O1)COC2=CC=C(C=C2)OC3=CC=CC=C3
co2,124-38-9,diofenolan,63837-33-2,0.6,0,0.4,16.8339659358,C(=O)=O,CCC1OCC(O1)COC2=CC=C(C=C2)OC3=CC=CC=C3
co2,124-38-9,diofenolan,63837-33-2,0.7,0,0.3,20.79855756478,C(=O)=O,CCC1OCC(O1)COC2=CC=C(C=C2)OC3=CC=CC=C3
co2,124-38-9,diofenolan,63837-33-2,0.8,0,0.2,25.2856806993,C(=O)=O,CCC1OCC(O1)COC2=CC=C(C=C2)OC3=CC=CC=C3
co2,124-38-9,diofenolan,63837-33-2,0.9,0,0.1,30.25057503805,C(=O)=O,CCC1OCC(O1)COC2=CC=C(C=C2)OC3=CC=CC=C3
co2,124-38-9,diofenolan,63837-33-2,0.1,25,0.9,4.16817362804,C(=O)=O,CCC1OCC(O1)COC2=CC=C(C=C2)OC3=CC=CC=C3
co2,124-38-9,diofenolan,63837-33-2,0.2,25,0.8,8.64626677013,C(=O)=O,CCC1OCC(O1)COC2=CC=C(C=C2)OC3=CC=CC=C3
